,year,fips,state,state_po,county,office,candidate,party,candidatevotes,totalvotes,version,democrat_candidate,democrat_votes,republican_candidate,republican_votes,green_candidate,green_votes,other_candidate,other_votes,dem_share,rep_share
14973,2016,48041,Texas,TX,Brazos,President,Hillary Clinton,democrat,23121.0,67211,20191203,Hillary Clinton,23121.0,Donald Trump,38738.0,,,Other,5352.0,0.34400618946303435,0.5763639880376724
14974,2016,48043,Texas,TX,Brewster,President,Hillary Clinton,democrat,1873.0,4252,20191203,Hillary Clinton,1873.0,Donald Trump,2077.0,,,Other,302.0,0.44049858889934146,0.48847601128880525
14975,2016,48045,Texas,TX,Briscoe,President,Hillary Clinton,democrat,91.0,736,20191203,Hillary Clinton,91.0,Donald Trump,625.0,,,Other,20.0,0.12364130434782608,0.8491847826086957
14976,2016,48047,Texas,TX,Brooks,President,Hillary Clinton,democrat,1937.0,2596,20191203,Hillary Clinton,1937.0,Donald Trump,613.0,,,Other,46.0,0.7461479198767335,0.23613251155624038
14977,2016,48049,Texas,TX,Brown,President,Hillary Clinton,democrat,1621.0,14026,20191203,Hillary Clinton,1621.0,Donald Trump,12017.0,,,Other,388.0,0.11557108227577356,0.8567660059888778
14978,2016,48051,Texas,TX,Burleson,President,Hillary Clinton,democrat,1491.0,6960,20191203,Hillary Clinton,1491.0,Donald Trump,5316.0,,,Other,153.0,0.21422413793103448,0.7637931034482759
14979,2016,48053,Texas,TX,Burnet,President,Hillary Clinton,democrat,3797.0,19204,20191203,Hillary Clinton,3797.0,Donald Trump,14638.0,,,Other,769.0,0.1977192251614247,0.7622370339512602
14980,2016,48055,Texas,TX,Caldwell,President,Hillary Clinton,democrat,4795.0,12092,20191203,Hillary Clinton,4795.0,Donald Trump,6691.0,,,Other,606.0,0.39654316903738007,0.5533410519351637
14981,2016,48057,Texas,TX,Calhoun,President,Hillary Clinton,democrat,2118.0,6965,20191203,Hillary Clinton,2118.0,Donald Trump,4638.0,,,Other,209.0,0.304091888011486,0.6659009332376167
14982,2016,48059,Texas,TX,Callahan,President,Hillary Clinton,democrat,569.0,5579,20191203,Hillary Clinton,569.0,Donald Trump,4865.0,,,Other,145.0,0.10198960387166159,0.8720200752823086
14983,2016,48061,Texas,TX,Cameron,President,Hillary Clinton,democrat,59402.0,92079,20191203,Hillary Clinton,59402.0,Donald Trump,29472.0,,,Other,3205.0,0.6451199513461267,0.32007298080995666
14984,2016,48063,Texas,TX,Camp,President,Hillary Clinton,democrat,1260.0,4542,20191203,Hillary Clinton,1260.0,Donald Trump,3201.0,,,Other,81.0,0.2774108322324967,0.7047556142668429
14985,2016,48065,Texas,TX,Carson,President,Hillary Clinton,democrat,249.0,2964,20191203,Hillary Clinton,249.0,Donald Trump,2620.0,,,Other,95.0,0.0840080971659919,0.8839406207827261
14986,2016,48067,Texas,TX,Cass,President,Hillary Clinton,democrat,2391.0,12344,20191203,Hillary Clinton,2391.0,Donald Trump,9726.0,,,Other,227.0,0.19369734283862605,0.7879131561892417
14987,2016,48069,Texas,TX,Castro,President,Hillary Clinton,democrat,526.0,1997,20191203,Hillary Clinton,526.0,Donald Trump,1414.0,,,Other,57.0,0.26339509263895844,0.7080620931397096
14988,2016,48071,Texas,TX,Chambers,President,Hillary Clinton,democrat,2948.0,16786,20191203,Hillary Clinton,2948.0,Donald Trump,13339.0,,,Other,499.0,0.17562254259501967,0.7946503038246158
14989,2016,48073,Texas,TX,Cherokee,President,Hillary Clinton,democrat,3469.0,16790,20191203,Hillary Clinton,3469.0,Donald Trump,12919.0,,,Other,402.0,0.2066110780226325,0.769446098868374
14990,2016,48075,Texas,TX,Childress,President,Hillary Clinton,democrat,253.0,2084,20191203,Hillary Clinton,253.0,Donald Trump,1802.0,,,Other,29.0,0.12140115163147792,0.8646833013435701
14991,2016,48077,Texas,TX,Clay,President,Hillary Clinton,democrat,536.0,5018,20191203,Hillary Clinton,536.0,Donald Trump,4377.0,,,Other,105.0,0.1068154643284177,0.8722598644878438
14992,2016,48079,Texas,TX,Cochran,President,Hillary Clinton,democrat,190.0,901,20191203,Hillary Clinton,190.0,Donald Trump,679.0,,,Other,32.0,0.21087680355160932,0.753607103218646
14993,2016,48081,Texas,TX,Coke,President,Hillary Clinton,democrat,140.0,1423,20191203,Hillary Clinton,140.0,Donald Trump,1265.0,,,Other,18.0,0.09838369641602249,0.8889669711876318
14994,2016,48083,Texas,TX,Coleman,President,Hillary Clinton,democrat,388.0,3643,20191203,Hillary Clinton,388.0,Donald Trump,3177.0,,,Other,78.0,0.1065056272303047,0.872083447707933
14995,2016,48085,Texas,TX,Collin,President,Hillary Clinton,democrat,140624.0,361419,20191203,Hillary Clinton,140624.0,Donald Trump,201014.0,,,Other,19781.0,0.3890885647959847,0.5561799462673518
14996,2016,48087,Texas,TX,Collingsworth,President,Hillary Clinton,democrat,145.0,1156,20191203,Hillary Clinton,145.0,Donald Trump,983.0,,,Other,28.0,0.1254325259515571,0.8503460207612457
14997,2016,48089,Texas,TX,Colorado,President,Hillary Clinton,democrat,1987.0,8513,20191203,Hillary Clinton,1987.0,Donald Trump,6325.0,,,Other,201.0,0.23340772935510395,0.7429813226829555
14998,2016,48091,Texas,TX,Comal,President,Hillary Clinton,democrat,14238.0,62178,20191203,Hillary Clinton,14238.0,Donald Trump,45136.0,,,Other,2804.0,0.2289877448615266,0.7259159188137283
14999,2016,48093,Texas,TX,Comanche,President,Hillary Clinton,democrat,789.0,5237,20191203,Hillary Clinton,789.0,Donald Trump,4333.0,,,Other,115.0,0.15065877410731335,0.8273820889822417
15000,2016,48095,Texas,TX,Concho,President,Hillary Clinton,democrat,148.0,1068,20191203,Hillary Clinton,148.0,Donald Trump,885.0,,,Other,35.0,0.13857677902621723,0.8286516853932584
15001,2016,48097,Texas,TX,Cooke,President,Hillary Clinton,democrat,2352.0,15955,20191203,Hillary Clinton,2352.0,Donald Trump,13181.0,,,Other,422.0,0.1474146035725478,0.8261360075211532
15002,2016,48099,Texas,TX,Coryell,President,Hillary Clinton,democrat,5064.0,18253,20191203,Hillary Clinton,5064.0,Donald Trump,12225.0,,,Other,964.0,0.2774338464909878,0.6697529173286583
15003,2016,48101,Texas,TX,Cottle,President,Hillary Clinton,democrat,92.0,612,20191203,Hillary Clinton,92.0,Donald Trump,506.0,,,Other,14.0,0.1503267973856209,0.826797385620915
15004,2016,48103,Texas,TX,Crane,President,Hillary Clinton,democrat,299.0,1384,20191203,Hillary Clinton,299.0,Donald Trump,1049.0,,,Other,36.0,0.21604046242774566,0.7579479768786127
15005,2016,48105,Texas,TX,Crockett,President,Hillary Clinton,democrat,372.0,1395,20191203,Hillary Clinton,372.0,Donald Trump,980.0,,,Other,43.0,0.26666666666666666,0.7025089605734767
15006,2016,48107,Texas,TX,Crosby,President,Hillary Clinton,democrat,468.0,1728,20191203,Hillary Clinton,468.0,Donald Trump,1181.0,,,Other,79.0,0.2708333333333333,0.6834490740740741
15007,2016,48109,Texas,TX,Culberson,President,Hillary Clinton,democrat,454.0,767,20191203,Hillary Clinton,454.0,Donald Trump,280.0,,,Other,33.0,0.5919165580182529,0.3650586701434159
15008,2016,48111,Texas,TX,Dallam,President,Hillary Clinton,democrat,222.0,1544,20191203,Hillary Clinton,222.0,Donald Trump,1261.0,,,Other,61.0,0.14378238341968913,0.8167098445595855
15009,2016,48113,Texas,TX,Dallas,President,Hillary Clinton,democrat,461080.0,758973,20191203,Hillary Clinton,461080.0,Donald Trump,262945.0,,,Other,34948.0,0.6075051418166391,0.34644842438400314
15010,2016,48115,Texas,TX,Dawson,President,Hillary Clinton,democrat,835.0,3563,20191203,Hillary Clinton,835.0,Donald Trump,2636.0,,,Other,92.0,0.2343530732528768,0.7398259893348302
15011,2016,48117,Texas,TX,Deaf Smith,President,Hillary Clinton,democrat,1185.0,4216,20191203,Hillary Clinton,1185.0,Donald Trump,2911.0,,,Other,120.0,0.2810721062618596,0.6904648956356736
15012,2016,48119,Texas,TX,Delta,President,Hillary Clinton,democrat,400.0,2281,20191203,Hillary Clinton,400.0,Donald Trump,1836.0,,,Other,45.0,0.17536168347216133,0.8049101271372205
15013,2016,48121,Texas,TX,Denton,President,Hillary Clinton,democrat,110890.0,298645,20191203,Hillary Clinton,110890.0,Donald Trump,170603.0,,,Other,17152.0,0.37131041872457266,0.5712568434093991
15014,2016,48123,Texas,TX,Dewitt,President,Hillary Clinton,democrat,1163.0,6844,20191203,Hillary Clinton,1163.0,Donald Trump,5519.0,,,Other,162.0,0.16992986557568673,0.8063997662185857
15015,2016,48125,Texas,TX,Dickens,President,Hillary Clinton,democrat,128.0,909,20191203,Hillary Clinton,128.0,Donald Trump,755.0,,,Other,26.0,0.1408140814081408,0.8305830583058306
15016,2016,48127,Texas,TX,Dimmit,President,Hillary Clinton,democrat,2173.0,3225,20191203,Hillary Clinton,2173.0,Donald Trump,974.0,,,Other,78.0,0.6737984496124031,0.302015503875969
15017,2016,48129,Texas,TX,Donley,President,Hillary Clinton,democrat,191.0,1465,20191203,Hillary Clinton,191.0,Donald Trump,1225.0,,,Other,49.0,0.13037542662116042,0.8361774744027304
15018,2016,48131,Texas,TX,Duval,President,Hillary Clinton,democrat,2783.0,4168,20191203,Hillary Clinton,2783.0,Donald Trump,1316.0,,,Other,69.0,0.6677063339731286,0.31573896353166986
15019,2016,48133,Texas,TX,Eastland,President,Hillary Clinton,democrat,776.0,6963,20191203,Hillary Clinton,776.0,Donald Trump,6011.0,,,Other,176.0,0.11144621571161856,0.8632773229929628
15020,2016,48135,Texas,TX,Ector,President,Hillary Clinton,democrat,10249.0,36530,20191203,Hillary Clinton,10249.0,Donald Trump,25020.0,,,Other,1261.0,0.2805639200656994,0.6849165069805639
15021,2016,48137,Texas,TX,Edwards,President,Hillary Clinton,democrat,303.0,1073,20191203,Hillary Clinton,303.0,Donald Trump,746.0,,,Other,24.0,0.28238583410997203,0.6952469711090401
15022,2016,48139,Texas,TX,Ellis,President,Hillary Clinton,democrat,16253.0,63673,20191203,Hillary Clinton,16253.0,Donald Trump,44941.0,,,Other,2479.0,0.2552573304226281,0.705809369748559
15023,2016,48141,Texas,TX,El Paso,President,Hillary Clinton,democrat,147843.0,214008,20191203,Hillary Clinton,147843.0,Donald Trump,55512.0,,,Other,10653.0,0.6908293147919704,0.2593921722552428
15024,2016,48143,Texas,TX,Erath,President,Hillary Clinton,democrat,2160.0,13893,20191203,Hillary Clinton,2160.0,Donald Trump,11210.0,,,Other,523.0,0.1554739797020082,0.8068811631757
15025,2016,48145,Texas,TX,Falls,President,Hillary Clinton,democrat,1684.0,5248,20191203,Hillary Clinton,1684.0,Donald Trump,3441.0,,,Other,123.0,0.3208841463414634,0.6556783536585366
15026,2016,48147,Texas,TX,Fannin,President,Hillary Clinton,democrat,2132.0,12044,20191203,Hillary Clinton,2132.0,Donald Trump,9548.0,,,Other,364.0,0.17701760212553969,0.7927598804383925
15027,2016,48149,Texas,TX,Fayette,President,Hillary Clinton,democrat,2144.0,11174,20191203,Hillary Clinton,2144.0,Donald Trump,8743.0,,,Other,287.0,0.19187399319849652,0.7824413817791301
15028,2016,48151,Texas,TX,Fisher,President,Hillary Clinton,democrat,403.0,1729,20191203,Hillary Clinton,403.0,Donald Trump,1265.0,,,Other,61.0,0.23308270676691728,0.7316367842683632
15029,2016,48153,Texas,TX,Floyd,President,Hillary Clinton,democrat,435.0,1959,20191203,Hillary Clinton,435.0,Donald Trump,1474.0,,,Other,50.0,0.222052067381317,0.7524247064828994
15030,2016,48155,Texas,TX,Foard,President,Hillary Clinton,democrat,113.0,513,20191203,Hillary Clinton,113.0,Donald Trump,383.0,,,Other,17.0,0.2202729044834308,0.746588693957115
15031,2016,48157,Texas,TX,Fort Bend,President,Hillary Clinton,democrat,134686.0,262066,20191203,Hillary Clinton,134686.0,Donald Trump,117291.0,,,Other,10089.0,0.5139392366808361,0.44756282768462907
15032,2016,48159,Texas,TX,Franklin,President,Hillary Clinton,democrat,665.0,4380,20191203,Hillary Clinton,665.0,Donald Trump,3585.0,,,Other,130.0,0.15182648401826485,0.8184931506849316
15033,2016,48161,Texas,TX,Freestone,President,Hillary Clinton,democrat,1471.0,7684,20191203,Hillary Clinton,1471.0,Donald Trump,6026.0,,,Other,187.0,0.19143675169182717,0.7842269651223321
15034,2016,48163,Texas,TX,Frio,President,Hillary Clinton,democrat,2444.0,4400,20191203,Hillary Clinton,2444.0,Donald Trump,1856.0,,,Other,100.0,0.5554545454545454,0.4218181818181818
15035,2016,48165,Texas,TX,Gaines,President,Hillary Clinton,democrat,597.0,4620,20191203,Hillary Clinton,597.0,Donald Trump,3907.0,,,Other,116.0,0.1292207792207792,0.8456709956709957
15036,2016,48167,Texas,TX,Galveston,President,Hillary Clinton,democrat,43658.0,122903,20191203,Hillary Clinton,43658.0,Donald Trump,73757.0,,,Other,5488.0,0.35522322481957314,0.6001236747679064
15037,2016,48169,Texas,TX,Garza,President,Hillary Clinton,democrat,230.0,1484,20191203,Hillary Clinton,230.0,Donald Trump,1225.0,,,Other,29.0,0.15498652291105122,0.8254716981132075
15038,2016,48171,Texas,TX,Gillespie,President,Hillary Clinton,democrat,2288.0,13214,20191203,Hillary Clinton,2288.0,Donald Trump,10446.0,,,Other,480.0,0.17314968972302103,0.7905252005448766
15039,2016,48173,Texas,TX,Glasscock,President,Hillary Clinton,democrat,34.0,604,20191203,Hillary Clinton,34.0,Donald Trump,553.0,,,Other,17.0,0.056291390728476824,0.9155629139072847
15040,2016,48175,Texas,TX,Goliad,President,Hillary Clinton,democrat,973.0,3708,20191203,Hillary Clinton,973.0,Donald Trump,2620.0,,,Other,115.0,0.26240560949298813,0.7065803667745415
15041,2016,48177,Texas,TX,Gonzales,President,Hillary Clinton,democrat,1571.0,6334,20191203,Hillary Clinton,1571.0,Donald Trump,4587.0,,,Other,176.0,0.2480265235238396,0.7241869276918219
15042,2016,48179,Texas,TX,Gray,President,Hillary Clinton,democrat,701.0,7405,20191203,Hillary Clinton,701.0,Donald Trump,6500.0,,,Other,204.0,0.09466576637407158,0.8777852802160703
15043,2016,48181,Texas,TX,Grayson,President,Hillary Clinton,democrat,10301.0,47416,20191203,Hillary Clinton,10301.0,Donald Trump,35325.0,,,Other,1790.0,0.21724734266914122,0.745001687194196
15044,2016,48183,Texas,TX,Gregg,President,Hillary Clinton,democrat,11677.0,41749,20191203,Hillary Clinton,11677.0,Donald Trump,28764.0,,,Other,1308.0,0.2796953220436418,0.688974586217634
15045,2016,48185,Texas,TX,Grimes,President,Hillary Clinton,democrat,2194.0,9533,20191203,Hillary Clinton,2194.0,Donald Trump,7065.0,,,Other,274.0,0.23014790726948495,0.7411098290150006
15046,2016,48187,Texas,TX,Guadalupe,President,Hillary Clinton,democrat,18391.0,57822,20191203,Hillary Clinton,18391.0,Donald Trump,36632.0,,,Other,2799.0,0.31806232921725297,0.633530490124866
15047,2016,48189,Texas,TX,Hale,President,Hillary Clinton,democrat,2101.0,8858,20191203,Hillary Clinton,2101.0,Donald Trump,6366.0,,,Other,391.0,0.23718672386543238,0.7186723865432377
15048,2016,48191,Texas,TX,Hall,President,Hillary Clinton,democrat,164.0,1091,20191203,Hillary Clinton,164.0,Donald Trump,893.0,,,Other,34.0,0.15032080659945005,0.8185151237396884
15049,2016,48193,Texas,TX,Hamilton,President,Hillary Clinton,democrat,479.0,3620,20191203,Hillary Clinton,479.0,Donald Trump,3060.0,,,Other,81.0,0.13232044198895027,0.8453038674033149
15050,2016,48195,Texas,TX,Hansford,President,Hillary Clinton,democrat,171.0,1947,20191203,Hillary Clinton,171.0,Donald Trump,1730.0,,,Other,46.0,0.08782742681047766,0.8885464817668207
15051,2016,48197,Texas,TX,Hardeman,President,Hillary Clinton,democrat,249.0,1513,20191203,Hillary Clinton,249.0,Donald Trump,1207.0,,,Other,57.0,0.16457369464639787,0.797752808988764
15052,2016,48199,Texas,TX,Hardin,President,Hillary Clinton,democrat,2780.0,22780,20191203,Hillary Clinton,2780.0,Donald Trump,19606.0,,,Other,394.0,0.12203687445127305,0.860667251975417
15053,2016,48201,Texas,TX,Harris,President,Hillary Clinton,democrat,707914.0,1312112,20191203,Hillary Clinton,707914.0,Donald Trump,545955.0,,,Other,58243.0,0.5395225407587158,0.4160887180362652
15054,2016,48203,Texas,TX,Harrison,President,Hillary Clinton,democrat,7151.0,26548,20191203,Hillary Clinton,7151.0,Donald Trump,18749.0,,,Other,648.0,0.26936115714931447,0.7062302244990206
15055,2016,48205,Texas,TX,Hartley,President,Hillary Clinton,democrat,173.0,1952,20191203,Hillary Clinton,173.0,Donald Trump,1730.0,,,Other,49.0,0.08862704918032786,0.8862704918032787
15056,2016,48207,Texas,TX,Haskell,President,Hillary Clinton,democrat,314.0,1770,20191203,Hillary Clinton,314.0,Donald Trump,1403.0,,,Other,53.0,0.17740112994350282,0.7926553672316384
15057,2016,48209,Texas,TX,Hays,President,Hillary Clinton,democrat,33224.0,72164,20191203,Hillary Clinton,33224.0,Donald Trump,33826.0,,,Other,5114.0,0.4603957652014855,0.4687378748406408
15058,2016,48211,Texas,TX,Hemphill,President,Hillary Clinton,democrat,181.0,1695,20191203,Hillary Clinton,181.0,Donald Trump,1462.0,,,Other,52.0,0.10678466076696165,0.8625368731563422
15059,2016,48213,Texas,TX,Henderson,President,Hillary Clinton,democrat,5669.0,30045,20191203,Hillary Clinton,5669.0,Donald Trump,23650.0,,,Other,726.0,0.18868364120485936,0.7871526044266933
15060,2016,48215,Texas,TX,Hidalgo,President,Hillary Clinton,democrat,118809.0,173437,20191203,Hillary Clinton,118809.0,Donald Trump,48642.0,,,Other,5986.0,0.6850268397170154,0.28045918690936766
15061,2016,48217,Texas,TX,Hill,President,Hillary Clinton,democrat,2547.0,12970,20191203,Hillary Clinton,2547.0,Donald Trump,10108.0,,,Other,315.0,0.1963762528912876,0.779336931380108
15062,2016,48219,Texas,TX,Hockley,President,Hillary Clinton,democrat,1260.0,7311,20191203,Hillary Clinton,1260.0,Donald Trump,5809.0,,,Other,242.0,0.1723430447271235,0.7945561482697305
15063,2016,48221,Texas,TX,Hood,President,Hillary Clinton,democrat,4008.0,26262,20191203,Hillary Clinton,4008.0,Donald Trump,21382.0,,,Other,872.0,0.15261594699565914,0.8141801842967025
15064,2016,48223,Texas,TX,Hopkins,President,Hillary Clinton,democrat,2510.0,13538,20191203,Hillary Clinton,2510.0,Donald Trump,10707.0,,,Other,321.0,0.18540404786526812,0.7908849165312454
15065,2016,48225,Texas,TX,Houston,President,Hillary Clinton,democrat,1978.0,8353,20191203,Hillary Clinton,1978.0,Donald Trump,6205.0,,,Other,170.0,0.23680114928768106,0.7428468813599904
15066,2016,48227,Texas,TX,Howard,President,Hillary Clinton,democrat,1770.0,8723,20191203,Hillary Clinton,1770.0,Donald Trump,6637.0,,,Other,316.0,0.20291184225610456,0.7608620887309412
15067,2016,48229,Texas,TX,Hudspeth,President,Hillary Clinton,democrat,324.0,871,20191203,Hillary Clinton,324.0,Donald Trump,503.0,,,Other,44.0,0.3719862227324914,0.5774971297359357
15068,2016,48231,Texas,TX,Hunt,President,Hillary Clinton,democrat,6396.0,31554,20191203,Hillary Clinton,6396.0,Donald Trump,23910.0,,,Other,1248.0,0.20270013310515306,0.7577486214109146
15069,2016,48233,Texas,TX,Hutchinson,President,Hillary Clinton,democrat,854.0,8155,20191203,Hillary Clinton,854.0,Donald Trump,7042.0,,,Other,259.0,0.10472103004291845,0.863519313304721
15070,2016,48235,Texas,TX,Irion,President,Hillary Clinton,democrat,90.0,766,20191203,Hillary Clinton,90.0,Donald Trump,660.0,,,Other,16.0,0.1174934725848564,0.8616187989556136
15071,2016,48237,Texas,TX,Jack,President,Hillary Clinton,democrat,314.0,3350,20191203,Hillary Clinton,314.0,Donald Trump,2973.0,,,Other,63.0,0.09373134328358208,0.8874626865671642
15072,2016,48239,Texas,TX,Jackson,President,Hillary Clinton,democrat,904.0,5302,20191203,Hillary Clinton,904.0,Donald Trump,4266.0,,,Other,132.0,0.17050169747265184,0.8046020369671822
15073,2016,48241,Texas,TX,Jasper,President,Hillary Clinton,democrat,2590.0,13419,20191203,Hillary Clinton,2590.0,Donald Trump,10609.0,,,Other,220.0,0.19300991131977047,0.7905954243982413
15074,2016,48243,Texas,TX,Jeff Davis,President,Hillary Clinton,democrat,422.0,1191,20191203,Hillary Clinton,422.0,Donald Trump,695.0,,,Other,74.0,0.35432409739714527,0.5835432409739715
15075,2016,48245,Texas,TX,Jefferson,President,Hillary Clinton,democrat,42443.0,87618,20191203,Hillary Clinton,42443.0,Donald Trump,42862.0,,,Other,2313.0,0.4844095962016937,0.4891917185966354
15076,2016,48247,Texas,TX,Jim Hogg,President,Hillary Clinton,democrat,1635.0,2119,20191203,Hillary Clinton,1635.0,Donald Trump,430.0,,,Other,54.0,0.7715903728173666,0.20292590844738084
15077,2016,48249,Texas,TX,Jim Wells,President,Hillary Clinton,democrat,6694.0,12379,20191203,Hillary Clinton,6694.0,Donald Trump,5420.0,,,Other,265.0,0.5407545035947976,0.43783827449713225
15078,2016,48251,Texas,TX,Johnson,President,Hillary Clinton,democrat,10988.0,57606,20191203,Hillary Clinton,10988.0,Donald Trump,44382.0,,,Other,2236.0,0.19074401972016805,0.7704405791063431
15079,2016,48253,Texas,TX,Jones,President,Hillary Clinton,democrat,936.0,5960,20191203,Hillary Clinton,936.0,Donald Trump,4819.0,,,Other,205.0,0.15704697986577182,0.8085570469798657
15080,2016,48255,Texas,TX,Karnes,President,Hillary Clinton,democrat,1145.0,4198,20191203,Hillary Clinton,1145.0,Donald Trump,2965.0,,,Other,88.0,0.27274892806098144,0.7062887089090043
15081,2016,48257,Texas,TX,Kaufman,President,Hillary Clinton,democrat,10278.0,41265,20191203,Hillary Clinton,10278.0,Donald Trump,29587.0,,,Other,1400.0,0.2490730643402399,0.7169998788319399
15082,2016,48259,Texas,TX,Kendall,President,Hillary Clinton,democrat,3643.0,20120,20191203,Hillary Clinton,3643.0,Donald Trump,15700.0,,,Other,777.0,0.18106361829025844,0.7803180914512923
15083,2016,48261,Texas,TX,Kenedy,President,Hillary Clinton,democrat,99.0,186,20191203,Hillary Clinton,99.0,Donald Trump,84.0,,,Other,3.0,0.532258064516129,0.45161290322580644
15084,2016,48263,Texas,TX,Kent,President,Hillary Clinton,democrat,59.0,434,20191203,Hillary Clinton,59.0,Donald Trump,360.0,,,Other,15.0,0.1359447004608295,0.8294930875576036
15085,2016,48265,Texas,TX,Kerr,President,Hillary Clinton,democrat,4681.0,23297,20191203,Hillary Clinton,4681.0,Donald Trump,17727.0,,,Other,889.0,0.20092715800317637,0.7609134223290552
15086,2016,48267,Texas,TX,Kimble,President,Hillary Clinton,democrat,206.0,1952,20191203,Hillary Clinton,206.0,Donald Trump,1697.0,,,Other,49.0,0.10553278688524591,0.8693647540983607
15087,2016,48269,Texas,TX,King,President,Hillary Clinton,democrat,5.0,159,20191203,Hillary Clinton,5.0,Donald Trump,149.0,,,Other,5.0,0.031446540880503145,0.9371069182389937
15088,2016,48271,Texas,TX,Kinney,President,Hillary Clinton,democrat,458.0,1430,20191203,Hillary Clinton,458.0,Donald Trump,936.0,,,Other,36.0,0.3202797202797203,0.6545454545454545
15089,2016,48273,Texas,TX,Kleberg,President,Hillary Clinton,democrat,4716.0,9512,20191203,Hillary Clinton,4716.0,Donald Trump,4367.0,,,Other,429.0,0.49579478553406225,0.45910428931875524
15090,2016,48275,Texas,TX,Knox,President,Hillary Clinton,democrat,247.0,1367,20191203,Hillary Clinton,247.0,Donald Trump,1078.0,,,Other,42.0,0.18068763716166789,0.7885881492318947
15091,2016,48277,Texas,TX,Lamar,President,Hillary Clinton,democrat,3583.0,18611,20191203,Hillary Clinton,3583.0,Donald Trump,14561.0,,,Other,467.0,0.19252055236150664,0.7823867605179733
15092,2016,48279,Texas,TX,Lamb,President,Hillary Clinton,democrat,771.0,3995,20191203,Hillary Clinton,771.0,Donald Trump,3111.0,,,Other,113.0,0.19299123904881102,0.7787234042553192
15093,2016,48281,Texas,TX,Lampasas,President,Hillary Clinton,democrat,1483.0,8205,20191203,Hillary Clinton,1483.0,Donald Trump,6385.0,,,Other,337.0,0.18074344911639245,0.7781840341255332
15094,2016,48283,Texas,TX,La Salle,President,Hillary Clinton,democrat,1129.0,2059,20191203,Hillary Clinton,1129.0,Donald Trump,872.0,,,Other,58.0,0.5483244293346284,0.4235065565808645
15095,2016,48285,Texas,TX,Lavaca,President,Hillary Clinton,democrat,1170.0,8661,20191203,Hillary Clinton,1170.0,Donald Trump,7347.0,,,Other,144.0,0.13508832698302736,0.8482854173882923
15096,2016,48287,Texas,TX,Lee,President,Hillary Clinton,democrat,1372.0,6535,20191203,Hillary Clinton,1372.0,Donald Trump,4997.0,,,Other,166.0,0.20994644223412395,0.7646518745218056
15097,2016,48289,Texas,TX,Leon,President,Hillary Clinton,democrat,909.0,7439,20191203,Hillary Clinton,909.0,Donald Trump,6391.0,,,Other,139.0,0.1221938432585025,0.859120849576556
15098,2016,48291,Texas,TX,Liberty,President,Hillary Clinton,democrat,4862.0,24267,20191203,Hillary Clinton,4862.0,Donald Trump,18892.0,,,Other,513.0,0.200354390736391,0.7785057897556352
15099,2016,48293,Texas,TX,Limestone,President,Hillary Clinton,democrat,1778.0,7739,20191203,Hillary Clinton,1778.0,Donald Trump,5796.0,,,Other,165.0,0.22974544514795192,0.7489339707972607
15100,2016,48295,Texas,TX,Lipscomb,President,Hillary Clinton,democrat,135.0,1332,20191203,Hillary Clinton,135.0,Donald Trump,1159.0,,,Other,38.0,0.10135135135135136,0.8701201201201201
15101,2016,48297,Texas,TX,Live Oak,President,Hillary Clinton,democrat,742.0,4302,20191203,Hillary Clinton,742.0,Donald Trump,3464.0,,,Other,96.0,0.1724779172477917,0.805206880520688
15102,2016,48299,Texas,TX,Llano,President,Hillary Clinton,democrat,1825.0,10447,20191203,Hillary Clinton,1825.0,Donald Trump,8299.0,,,Other,323.0,0.17469129893749402,0.7943907341820619
15103,2016,48301,Texas,TX,Loving,President,Hillary Clinton,democrat,4.0,65,20191203,Hillary Clinton,4.0,Donald Trump,58.0,,,Other,3.0,0.06153846153846154,0.8923076923076924
15104,2016,48303,Texas,TX,Lubbock,President,Hillary Clinton,democrat,28023.0,99013,20191203,Hillary Clinton,28023.0,Donald Trump,65651.0,,,Other,5339.0,0.2830234413662852,0.6630543463989577
15105,2016,48305,Texas,TX,Lynn,President,Hillary Clinton,democrat,403.0,2009,20191203,Hillary Clinton,403.0,Donald Trump,1546.0,,,Other,60.0,0.20059731209556994,0.7695370831259333
15106,2016,48307,Texas,TX,McCulloch,President,Hillary Clinton,democrat,482.0,3103,20191203,Hillary Clinton,482.0,Donald Trump,2552.0,,,Other,69.0,0.15533354817918144,0.822429906542056
15107,2016,48309,Texas,TX,McLennan,President,Hillary Clinton,democrat,27063.0,79075,20191203,Hillary Clinton,27063.0,Donald Trump,48260.0,,,Other,3752.0,0.3422447043945621,0.610306670882074
15108,2016,48311,Texas,TX,McMullen,President,Hillary Clinton,democrat,40.0,499,20191203,Hillary Clinton,40.0,Donald Trump,454.0,,,Other,5.0,0.08016032064128256,0.9098196392785571
15109,2016,48313,Texas,TX,Madison,President,Hillary Clinton,democrat,881.0,4289,20191203,Hillary Clinton,881.0,Donald Trump,3351.0,,,Other,57.0,0.2054091862905106,0.7813010025647004
15110,2016,48315,Texas,TX,Marion,President,Hillary Clinton,democrat,1165.0,4238,20191203,Hillary Clinton,1165.0,Donald Trump,2983.0,,,Other,90.0,0.2748938178386031,0.7038697498820198
15111,2016,48317,Texas,TX,Martin,President,Hillary Clinton,democrat,266.0,1762,20191203,Hillary Clinton,266.0,Donald Trump,1455.0,,,Other,41.0,0.15096481271282633,0.825766174801362
